review_id,domain,entity_id,entity_name,review_text,rating,rating_original,review_date,source,raw_source_path
gp:AOqpTOGlqAHc34e2vdfKqtM7e3tAnUdUBk5vIjUc5qylxmpM2uYahcKn6x933lLe9XbwMZOlRKRaqfCBeH4XIQ,mobile_app,prox.lab.calclock,prox.lab.calclock,"If alarm connected, will be the best one.",4.0,4.0,2020-07-15 21:29:28,google_play_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv
d71e11fdfa021a45f69db67802209ad2,restaurant,https://www.yelp.com/biz/fatty-daddys-scottsdale-5,https://www.yelp.com/biz/fatty-daddys-scottsdale-5,"Fatty Daddy's thing is the cookie cup, and it's awesome. Ice cream with a macaroon and a toasted marshmallow. It's really good, but a little pricey at $7 IMHO. That said, steer clear of the bubble tea. My wife loves bubble tea, and she said it was the worst she has ever had. I tried it and I agree. Tasted like extremely watered down milk and ice. It was really bad. Good thing the ice cream is awesome.",3.0,3.0,11/4/2018,yelp_restaurant_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv
gp:AOqpTOHiuNeCNtxZJmXp_FBOenIJlSyo63g3swrsl5TIDtLC6rWgoxOQ5_k4Hth44mvvlAZG9k9q9Z31MnuDGg,mobile_app,com.habitrpg.android.habitica,com.habitrpg.android.habitica,"downloaded this on a new device, no phone number on it, my account email isn't on it, i didn't back up any app data, and yet i was logged in when i opened it. super sketchy...",1.0,1.0,2019-05-27 11:34:56,google_play_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv
gp:AOqpTOEiCnuFyUdg4q5rhUh0O0_SQk0pztmGLDQMoLXUdm-SkU6-IM6sTMPGIn3HueIK17IbQj3KxFp2pM50MA,mobile_app,prox.lab.calclock,prox.lab.calclock,I love the unique idea. I've used this for my past two phones.,5.0,5.0,2020-09-07 05:16:43,google_play_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv
e8efcd6f1d92f4c4db1fdac920af3feb,ecommerce,B09X9BG4FC,B09X9BG4FC,Beautiful crown. This piece is perfect and very sparkly. Is a little tight on my 12 year old but was still perfect for school play!,5.0,5.0,1652712082068,amazon_reviews_2023_all_beauty,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv
02dc4638f4a85bc446fd6ea38d8f4277,restaurant,https://www.yelp.com/biz/churn-phoenix-3,https://www.yelp.com/biz/churn-phoenix-3,OMG homemade ice cream! *drool* This place is delicious. A friend took me and my two little kids and we were all very pleased. I think I had some sort of cheesecake flavored ice cream. The shop is so cute. And the have pretzel cones!! I can't write anymore about this place because my mouth is starting to water and they're not open yet...,5.0,5.0,6/21/2013,yelp_restaurant_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv
099232968866a7c4f9fe837da8d3523e,hotel,TheWesley,TheWesley,It took me a while to figure out how to work the lights my fault You need to put your keycard in a holder hear the door to signal to the system you re in the room Food onsite a bit pricey. Very comfortable bed all amenities provided great location right next to Euston station and within walking distance to the British Museum Covent Garden and South Bank Exceptional value when found on sale I got it for 75 night for a single room Great value,5.0,10.0,9/3/2016,hotel_reviews_europe_515k,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv
gp:AOqpTOFgza9h_w7VywGVmSq8Tg5XClMj2boMNFEUJWwEUpchZktRFGHuNuzTZlVzGvMDElPIsmsrwW9RTbzF09A,mobile_app,com.oristats.habitbull,com.oristats.habitbull,"Pretty useful and very helpful, but it seems like it's not being developed any further. Could have a lot more great features.",4.0,4.0,2020-09-09 13:59:40,google_play_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv
7f9e9100472ece70dd48ecb77d657151,restaurant,https://www.yelp.com/biz/bouchon-bakery-las-vegas-10,https://www.yelp.com/biz/bouchon-bakery-las-vegas-10,"I was in line at Carlo's Bakery for about 15 minutes and had moved about five feet. ""Is this really happening?! How could a system possibly be this inefficient?!"" Having more than 70 feet to go, I left outside to find a map of where I could find another bakery. NFL Sports bookings were going badly yesterday, and my buddies were going to need an emotional pick me up. Lo and behold, Bouchon was 20 feet away! What I like about this place is that the treats are very affordable and not horrific Vegas prices. The strawberry and smores cupcakes were massive and comforted sorrows of a bad start for the NFL season. ($4) The chocolate chip cookies were chewy and delicious. ($3) Macarons, like anywhere, are expensive. Some of them are bland and don't have flavors that shine (raspberry and pistachio), but some are perfect and deliciously rich, like chocolate, caramel, and vanilla. I highly recommend those three. This place makes a nice midday treat if you are at the Venetian!",4.0,4.0,9/8/2014,yelp_restaurant_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv
26fe0905079db60aad672cc38a088a2b,restaurant,https://www.yelp.com/biz/novel-ice-cream-phoenix,https://www.yelp.com/biz/novel-ice-cream-phoenix,Came here just for the Dough Melt (donut ice cream sandwich). Got it with Bourbon salted carmel toffee ice cream and free topping of jimmies. Lived up to expectations. This place reminds me of Afters ice cream in Cali but with a hipster vibe attached to a cyclist bar. Definently coming back next time I'm in Phoenix. Might want to try the waffle sandwich ice cream.,5.0,5.0,8/18/2021,yelp_restaurant_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv
dd18f84d56a66054ca2315fb8ab2888c,hotel,Arthotel ANA Prime,Arthotel ANA Prime,Nothing. All good,5.0,10.0,7/29/2017,hotel_reviews_europe_515k,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv
gp:AOqpTOHjF-5huH5iyoHSq2VSJCSrVkmqM4YKG2SkVBUYjW-TBQXusqEl5CyPAs1-W6idzN4wU3DNvEkjysry_A,mobile_app,com.habitrpg.android.habitica,com.habitrpg.android.habitica,No bank and losing your life and all your gold is absolutely ridiculous after spending so much time using this app.,1.0,1.0,2019-03-28 03:35:34,google_play_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv
48eef956bea8921177421952ee6e4448,restaurant,https://www.yelp.com/biz/am%C3%A9lies-french-bakery-and-caf%C3%A9-charlotte-11,https://www.yelp.com/biz/am%C3%A9lies-french-bakery-and-caf%C3%A9-charlotte-11,"If your sweet-tooth is acting up, this is the place to go. Don't worry, the line moves quickly.",5.0,5.0,8/16/2018,yelp_restaurant_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv
44cc29a2b5c7154eaf70edb0d671d25e,restaurant,https://www.yelp.com/biz/bouchon-bakery-las-vegas-10,https://www.yelp.com/biz/bouchon-bakery-las-vegas-10,"I went this morning for a coffee and an almond croissant. It wasn't busy, but the girl working the cash forgot to give me the croissant, so I had to stand there being ignored until one of her coworkers clued in to the fact that I was waiting for something. The pastry was good. The coffee was pretty bland...I don't think it was an execution thing---more of a beans thing. I'm only providing feedback because I expect more from a Keller joint.",2.0,2.0,11/11/2014,yelp_restaurant_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv
591a7e9e241543ea94ff651a5eb19a51,hotel,Hotel Espa a Ramblas,Hotel Espa a Ramblas,There was NOTHING that I didn t like. The interior design particularly in the public areas wa stunning All food and service was outstanding,5.0,10.0,4/22/2017,hotel_reviews_europe_515k,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv
gp:AOqpTOGHMAFeFkED5XDizL26A5OHimO7rNeg3QhNrFLIdPLzGTE97Eyv03T9w-HQVlo7itix4BLVVM7w905d9A,mobile_app,com.tasks.android,com.tasks.android,Just a list app. You can't do anything else unless it's on a list.,1.0,1.0,2020-04-07 19:36:58,google_play_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv
cc75bd71c448ac6b30da85b4f9f87986,ecommerce,B0865W7QNY,B0865W7QNY,"Poor Overall Performance and Longevity. I bought this in July and began using it in early September.  It seemed like it would be easy to use, as well as clean and maintain.  The extra features included a beard trimmer, a nose-hair trimmer, and a face brush.  There was also a charging cord but no actual charger.<br /><br />I ended up using this every day for about 100 days before the lid broke for the cutter housing.  It broke right where you would expect at the hinge after normal opening and closing for cleaning per the instructions.  For what I paid for the shaver, it didn't seem worth it to try and find a replacement cutter housing.<br /><br />The shave itself is by far the worst I've ever gotten from an electric shaver.  I did use it consecutively for more than several weeks to allow my face to adjust.  This wasn't the issue as my face was already used to using electric shavers and I had no adjustment period issues with my face.  The issue was that the cutters were just plain dull and ineffective.  Even with three heads I would say I spent at least twice as long shaving with this shaver as compared to my last one.  Though it has three cutting heads, I would sometimes have to make a half a dozen passes over the same area before the stubble was cut flush with my skin.<br /><br />The shaver seemed to use a lot of charge for a single shave.  Enough of a charge that it typically took 4+ hours to fully recharge after a single shave.  I'm not sure if it was the battery or the charging cord but the charger was actually the same one I used with the previous shaver with much better results.<br /><br />The nose hair trimmer worked well.  I never used the beard trimmer or facial brush.<br /><br />After cheaping out on this unit, I ended up buying a Panasonic Arc4 for 3 times more than what I spent for this one but so far it is absolutely worth the extra money.  Do yourself a favor and don't cheap out and buy this like I did.",1.0,1.0,1608213735331,amazon_reviews_2023_all_beauty,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv
57edf2fa251f818495a51a79decdb884,ecommerce,B07B3Q2GT3,B07B3Q2GT3,Not good quality. Fell apart the first time I used it.,1.0,1.0,1523406770609,amazon_reviews_2023_all_beauty,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv
gp:AOqpTOH9x0i1gvd0Wp-97ifTRS42KSPpekaRw_cOjUtNk8dpyHrGjXqB8niy_qWGd7CtQN5z9SgD0iGRyjnAFQ,mobile_app,com.todoist,com.todoist,Loving it...,4.0,4.0,2020-05-30 08:09:33,google_play_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv
e8f44e400e4f7bf7ede7f365b2ca3fb4,restaurant,https://www.yelp.com/biz/masons-creamery-cleveland,https://www.yelp.com/biz/masons-creamery-cleveland,"The weather is perfect today and we actually had a day with nothing going on, which for this family is an anomaly. So what do you do? If you like creamy, homemade ice cream with unique, out of the box flavors, then get to Mason's. The employees were friendly and asked us if we wanted to try any of their original flavors. I went for the Honey Cornbread...wow. The friendly guy behind the counter was happy to oblige and sprinkled the sample with a dab of honey and boy was it good. Even though it was good, I opted for the Brown Sugar-Bourbon and Almond. Wow, my taste buds were blown away. Creamy, smooth, and sweet- even the waffle cones are home made. Be prepared because these aren't those dry, sterile ones with no taste that you get in a box at the grocery store. Mason's is some of the best ice cream I have ever had and their local, so go out and support this great little business!",5.0,5.0,6/8/2019,yelp_restaurant_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv
18d4a8f52b979aff1c1d6f76958bb11c,hotel,NH City Centre Amsterdam,NH City Centre Amsterdam,tried to check in early and I expected that it is not possible but the reception staff was very unprofessional and rude in answering us and not even trying to help us or apologizing,3.95,7.9,1/15/2017,hotel_reviews_europe_515k,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv
96ac7cc1e4cb8c2bded6430e1834ffec,ecommerce,B016LD3C04,B016LD3C04,Damages hair. Rips curly fine hair,1.0,1.0,1471458063000,amazon_reviews_2023_all_beauty,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv
460fde9041d23791f90456e91db206c1,hotel,Britannia International Hotel Canary Wharf,Britannia International Hotel Canary Wharf,Got an upgrade when we booked in Very good value for money staff could be more polite as when leaving we handed in keys and never got a thank u how s ur stay been bye apart from that was excellent,4.15,8.3,10/25/2015,hotel_reviews_europe_515k,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv
gp:AOqpTOFfoCF0whTBd8E8BJRLMbWGFDK5bvP5yiiMyG9e2EpDs3kompMe-um5QmyoZNt5IpJ3Nb6k4maj2dxi4w,mobile_app,com.anydo,com.anydo,Star,2.0,2.0,2020-09-18 21:35:34,google_play_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv
6d5ecfdeae97f255939f9f3902b9a5d1,restaurant,https://www.yelp.com/biz/am%C3%A9lies-french-bakery-and-caf%C3%A9-charlotte-11,https://www.yelp.com/biz/am%C3%A9lies-french-bakery-and-caf%C3%A9-charlotte-11,Hmmmmm. I wish there were more than 5 stars I could award it. Super friendly people who will answer your questions and the bakery dishes out some wonderful desserts.,5.0,5.0,3/28/2018,yelp_restaurant_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv
120aabc550865b1ebe1b94290b482a2d,restaurant,https://www.yelp.com/biz/85-c-bakery-cafe-las-vegas-2,https://www.yelp.com/biz/85-c-bakery-cafe-las-vegas-2,"After hearing good things about this bakery from several different people, I was excited to finally get to try it! When you walk in, it is every savory/sweet lovers heaven. Something in there for everyone. It was so hard to choose, but I was leaving the next day. I wanted to see how they'd hold up, so I just got a few. Went with the milk tea bun, matcha bun, croquet, taro bun, curry bun & one that had bacon on it. The croquet hit the spot for that savory craving, full of flavor & just the amount of filling. Curry was also good, however I do wish there was some spice to it. The taro bun was so soft & the filling wasn't too sweet. The remaining ones I took home, threw it in the fridge & didn't eat till the next day to which at that point they were 2 days old. I gave a few away, but don't worry, I ate one first to see if it was okay. I decided on the milk tea, zapped it the microwave , good as new. The bun was soft & to my surprise there was actual boba in the filling, of course it was a bit melted but it was still really good like milk tea, & not overly sweet. Since that was safe, I gave the matcha bun to my coworker, who enjoyed it & also commented how she liked it because it wasn't too sweet. Also gave away the bacon & croquet, both of which got positive feedback. I also have to mention that the croquet wasn't consumed till 3 days old & was still good. Everything is individually wrapped, so it's an easy pick up & go. I just had to put some tape on them before packing it in my carry on. This might be my new thing to take home whenever one is nearby. Everything was good & held up well. Can't wait to go back & try more! Yumm, my mouth is watering just thinking about it.",5.0,5.0,11/16/2021,yelp_restaurant_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv
gp:AOqpTOHZIbAnYJLF4SgG1EX2xRK96X6z28jc-HuYNclFVeG3cvkSOBfKofhRyjWdc35L5Q40lkmVi2wy72Ddbg,mobile_app,com.tasks.android,com.tasks.android,"I just down loaded the app and figuring out out... So far so good. BUT.... 😊 When I open the app, I would like to see All my lists come up vs having to go to the top corner to pull them up. Did I miss a ""how to"" somewhere where this is possible? """,4.0,4.0,2020-10-20 22:32:46,google_play_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv
bcdde6504d3b0e2346986c390d2603cc,ecommerce,B003NV9R2U,B003NV9R2U,Five Stars. Good,5.0,5.0,1407906486000,amazon_reviews_2023_all_beauty,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv
0aa5cfd0bc6e740223f57e3ed62e9ba7,ecommerce,B08M256NMN,B08M256NMN,Color didn’t last :-(. It was easy to use but the color did not last any longer than lipstick; in other words it only lasted a few hours.,1.0,1.0,1642820122611,amazon_reviews_2023_all_beauty,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv
d496c087d7d5ba949a39057d3beb6832,hotel,NH Collection Milano President,NH Collection Milano President,Electronic key system faulty messy check in expensive. Location new renovation,3.55,7.1,10/17/2015,hotel_reviews_europe_515k,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv
gp:AOqpTOFBU4JsfmZS-dubkEADouGz49YmRMyqGxQi95VVDYVJqZy8qiIKFU3bwlfWZXVanMyS2O_1BN9BcDdmjA,mobile_app,com.anydo,com.anydo,Spr remainder,5.0,5.0,2020-10-23 10:23:51,google_play_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv
fa69bc2799f1729192296b72594e29c3,hotel,Occidental Atenea Mar Adults Only,Occidental Atenea Mar Adults Only,Comfy bed great view,4.4,8.8,6/7/2017,hotel_reviews_europe_515k,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv
gp:AOqpTOF8oZIUq9yOGx-0xN7qTqVqQD8BYRQ5M3NgIlNpLJO0UpxZK-N52UxE9Wzrsg6oLLgIYPn1Vs3gmHCVDA,mobile_app,prox.lab.calclock,prox.lab.calclock,"Bagus aplikasinya, atur jadwal jd lebi gampang dan termonitor krn bisa sync sm microsoft calender. Definitely worth it",5.0,5.0,2020-10-13 10:01:28,google_play_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv
d36ca3e5090cbc6ddfa4be874e180d17,restaurant,https://www.yelp.com/biz/jack-frost-donuts-cleveland,https://www.yelp.com/biz/jack-frost-donuts-cleveland,"This is probably one of the best donut shops you'll ever go to, they have a huge variety of donuts which are amazing.",5.0,5.0,2/5/2018,yelp_restaurant_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv
gp:AOqpTOEFOZuTBD8XqlCRZB6-OUxCLOAOqUu8BFg8criyG4tKTDjFRhAYlwQR8dAfL4jlJsR-1q_pldKcFwkUqsA,mobile_app,com.oristats.habitbull,com.oristats.habitbull,"Everything is perfect, except for the fact that daily reminders on habit check feature doesn't work.",3.0,3.0,2020-06-06 01:35:16,google_play_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv
gp:AOqpTOFIacIlXZ4vnFyNqtZMqCacfVjnKNI2tKUPDoamYBIkEbqSwtPvUvg2XXrGfSN5pLkBjyS4VYO7ZOqRBg,mobile_app,com.todoist,com.todoist,"I like the app. It works, it's functional, and it's great. However, one thing still strikes me down. Why the hell are reminders a paid feature? Seriously, what's a To-Do app without reminders? I could use even my calendar, or almost any other app, and that would too have reminders, for free. So why should I pay for such a basic feature on a fully fledged app?",2.0,2.0,2019-05-13 15:28:00,google_play_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv
6e51be7191cbc73e9c5df994a107cfc6,hotel,Best Western Palm Hotel,Best Western Palm Hotel,Shower too small. Quite,3.75,7.5,9/1/2015,hotel_reviews_europe_515k,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv
3280a968eb65d05ed21dde7a9d61bf04,ecommerce,B0978841QD,B0978841QD,Cute and comfortable. I’m always hesitant to buy headbands because they tend to be too tight for my head and I can’t wear them for more than an hour. These were not right and are very flexible. They held my hair back but didn’t squeeze my skull so I was able to wear it all day at work. Colors are cute and I got several compliments.,4.0,4.0,1650731219481,amazon_reviews_2023_all_beauty,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv
7bf9e66cd3848cb214fe6a0d0add5958,hotel,The Chelsea Harbour Hotel,The Chelsea Harbour Hotel,The staff were obnoxious and rude None of the staff looked as if they enjoyed their jobs. The rooms were very tasteful,3.75,7.5,5/24/2016,hotel_reviews_europe_515k,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv
gp:AOqpTOHKhFtUs0932BDmEhlL5tGKW_3hjHv1-BgCgK_9k_dTyDXeedn8C6Bk8DmOKpukj3qChIhLYXDjvpOceQ,mobile_app,com.habitrpg.android.habitica,com.habitrpg.android.habitica,This makes me so much more productive!,5.0,5.0,2020-10-01 06:16:55,google_play_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv
5c8e88b9b0cb878c7da8176f0184f8e2,hotel,Shaftesbury Hyde Park International,Shaftesbury Hyde Park International,All out of the sweet menu Absolutely nothing But they did offer me complimentary chocolates and biscuits but sometimes only a cake or pudding will do. The location Staff and Breakfast were excellent,4.15,8.3,2/10/2017,hotel_reviews_europe_515k,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv
388b02b30a819f230be0c4934ec8aaae,restaurant,https://www.yelp.com/biz/am%C3%A9lies-french-bakery-and-caf%C3%A9-charlotte-11,https://www.yelp.com/biz/am%C3%A9lies-french-bakery-and-caf%C3%A9-charlotte-11,Atmosphere was great. We had a sandwich and something to drink. The food was delicious. Our bartender Ryan was great. It was a great lunch,5.0,5.0,5/23/2016,yelp_restaurant_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv
4e5fe3c341296f0a2f113d0b696804e4,restaurant,https://www.yelp.com/biz/melt-phoenix,https://www.yelp.com/biz/melt-phoenix,"We were looking for something sweet after a meal of heavy carbs and decided to try melt. The portion sizes were good, not stingy for the price, and the ice cream flavors were unique, which I appreciated. I tend to prefer ice cream that has more of the crystal formation, which this did not have (complete personal preference), but it was creamy and delicious. I tried the Trix ice cream, which was an 8/10. The ice cream tasted like cereal milk, which I'm always down for, but the pieces of cereal were this weird amount of encapsulated soggy, which I wasn't a fan of. I'd have omitted the cereal and let the flavor of the ice cream stand for itself. I got a second flavor, but I can't remember what it was; so I'm guessing it wasn't that memorable?",4.0,4.0,6/19/2016,yelp_restaurant_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv
e7bc32e9790f7366e876f33508c1c816,ecommerce,B0145XI8RO,B0145XI8RO,"Excellent!. These towels look so simple, but the microfiber fabric changes the game! No more frizz and the comb is helpful as well.",5.0,5.0,1541430401827,amazon_reviews_2023_all_beauty,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv
gp:AOqpTOGTU34h8oRo7fao1EcXvyT0jmATQ54DQtzooWkTj0HYIRN5nGBluOCNMhIr4Vzp7H_oZGOS-gE3BPwQHg,mobile_app,com.tasks.android,com.tasks.android,This app is not the best.,1.0,1.0,2019-12-27 09:51:00,google_play_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv
gp:AOqpTOHI8dqh9v2g50x4r7kiQ5AtKnbhE6jjnuIdHZBJkqEXWDolpgIUGp3AWIoiephZ9TlenDNuO4gDeekIKw,mobile_app,com.gmail.jmartindev.timetune,com.gmail.jmartindev.timetune,Love it!!!! 👍🏼👍🏼 Never gave thought to a app like this. Just happened to see it while downloading another app. Checked it out. Downloaded it. And already love it. Really gonna help me stay on track with home schooling my son. Thanks,5.0,5.0,2020-08-28 12:31:38,google_play_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv
a132cdf5f2f715a2ff7f961a5c608bcb,restaurant,https://www.yelp.com/biz/mitchells-homemade-ice-cream-cleveland-cleveland-2,https://www.yelp.com/biz/mitchells-homemade-ice-cream-cleveland-cleveland-2,I ordered the Cleveland Brownie Sundae and it was great. This is a good option for those who want lots of ice cream and other good stuffs inside. I don't recommend this if you just want a small amount because the container is huge. They have table inside and outside and the only thing I think they need to improve is the variety of flavors without dairy.,4.0,4.0,8/4/2016,yelp_restaurant_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv
gp:AOqpTOFwQxqV_C5jefwusCCLW5igsxf3AG3Mw99uuATmymBpI50eWdtokaAW5XTLojJ2xLcgDDxYDbx6l-dCXg,mobile_app,com.habitrpg.android.habitica,com.habitrpg.android.habitica,"I really want to use this app, but on my Galaxy S10, the first 2 of the 3 slides in the introduction before logging in, are blank. The character visuals on the character customization are invisible, and on the settings menu, I scroll down and the options start to overlap each other (hard to describe). I will consider reinstalling after the graphical issues are fixed because it seems like a great app, but currently it's unusable for me.",1.0,1.0,2019-10-11 05:31:19,google_play_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv
516208d8e48d024ae321be173d0c967c,restaurant,https://www.yelp.com/biz/fatty-daddys-scottsdale-5,https://www.yelp.com/biz/fatty-daddys-scottsdale-5,"Holy moly I was blown away haha. This place is hard to find and is totally a hole in the wall, you'd have no idea there's an amazing ice cream shop in there. I am a big fan of cute ice cream shops and sometimes I find ice cream places either are adorable and the ice cream is just ok, or ok atmosphere but great ice cream. Fatty Daddy's has both! The decor is cute and trendy. We enjoyed our ice cream next to a huge picture of Steve Urkel also enjoying some ice cream. They have the ice cream nicely on display and have unique flavors that all sounded amazing. Lots of cereal related ones. I tried cinnamon toast crunch and lucky charms but decided on lucky charms. Soooo good! The best part of that cereal plus ice cream..I couldn't say no to that. My sister and I got it as the little sundae with vanilla macaroons and a toasted marshmallow and shared it. I usually am a big eater and can eat anything no matter how much there is, but my sister and I together didn't even finish it because it was so rich! It was delicious, glad we shared it though haha. Used my yelp check in too and saved some money haha. Only complaint: my sisters friend got a mint chip scoop and there was like two chips in the whole cone, a little disappointing for her, but she did like the ice cream. Otherwise amazing and I've found a new favorite!!",5.0,5.0,3/26/2016,yelp_restaurant_reviews,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv
dc314f9743281b02ecc1408bbaca6b9b,ecommerce,B07LD4RN1Y,B07LD4RN1Y,"Doesnt frizz your hair!. Very nice scalp massage and helps with detangling. I have curly hair that I straighten and this brush did not cause my hair to frizz at all. Love the compact size, very easy to clean.",5.0,5.0,1568898727287,amazon_reviews_2023_all_beauty,F:\Clients\Irfan Uk\Mobile_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv
