review_id,domain,entity_id,entity_name,review_text,sentiment_text,sentiment_label,rating,rating_original,review_date,source,raw_source_path,label_method,text_key
hotel_441192,hotel,Copthorne Tara Hotel London Kensington,Copthorne Tara Hotel London Kensington,The bed was very small and the air conditioning unit in the room was huge noisy and didn t really cool the room down They wanted an extra 50 per night to upgrade to a deluxe room which was never worth it The foyer was small and always crowded The rooms let this hotel down need bigger beds and refreshing The location was good it was quiet at night and the bar had a nice ambiance about it,The bed was very small and the air conditioning unit in the room was huge noisy and didn t really cool the room down They wanted an extra 50 per night to upgrade to a deluxe room which was never worth it The foyer was small and always crowded The rooms let this hotel down need bigger beds and refreshing,negative,2.5,5.0,4/21/2017,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Negative_Review + Reviewer_Score <= 5.0,4175234056771461678
hotel_18890,hotel,The Nadler Soho,The Nadler Soho,Wifi connection wasn t the strongest but good enough Kitchen facility was great for solo traveller,Kitchen facility was great for solo traveller,positive,4.8,9.6,11/3/2015,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,10669785201328970195
hotel_465647,hotel,Hotel City Central,Hotel City Central,The wifi speed is slow The location and breakfast is good,The wifi speed is slow The location and breakfast is good,neutral,3.75,7.5,9/27/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,both fields substantive + score 5.5-7.5 + balanced field lengths,17497900412910379936
hotel_360091,hotel,Hotel 1898,Hotel 1898,We found rooms were cleaned late in the day so when returning after a morning sight seeing we couldnt make a much needed cup of tea The overhead shower wasnt really overhead as bath was small and couldnt stand directly under it We stayed in a deluxe room so had our own sun terrace with sun beds table which was lovely Bed was huge very comfy Staff very curteous helpful Lovely roof terrace very chilled,We stayed in a deluxe room so had our own sun terrace with sun beds table which was lovely Bed was huge very comfy Staff very curteous helpful Lovely roof terrace very chilled,positive,4.4,8.8,10/10/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,4522654004720860805
hotel_141941,hotel,Blakemore Hyde Park,Blakemore Hyde Park,All was acceptable Upgrade on the room which was very spacious Breakfast was good and well stocked,Upgrade on the room which was very spacious Breakfast was good and well stocked,positive,4.15,8.3,4/24/2017,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,6181208820449172567
hotel_95476,hotel,Grange Fitzrovia Hotel,Grange Fitzrovia Hotel,The kettle was a little awkward to use in a little cupboard on the wall Very polite and helpful staff Very comfortable bed Room nice and warm but with good ventilation Excellent lift Excellent location close to tube station,Very polite and helpful staff Very comfortable bed Room nice and warm but with good ventilation Excellent lift Excellent location close to tube station,positive,4.8,9.6,4/12/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,10689956144731610431
hotel_226021,hotel,Clayton Hotel Chiswick,Clayton Hotel Chiswick,The receptionists are not professional their English is not very good and are not welcoming One thing that I didn t liked in the room is that I don t understand at this price and with a coffee machine in the room why they don t give every day some capsules for coffee I ve had two nights accommodation and one coffee for each 2 adults It s a shame you need to look at that machine and not to have coffee to make one Or maybe you need to ask for some and pay extra I like The location Is brilliant I ve had an executive twin room which was very nice and enough room for two adults and 1 child very good equipped and the bed was very comfy Everything was very clean I also liked the personal from breakfast,I like The location Is brilliant I ve had an executive twin room which was very nice and enough room for two adults and 1 child very good equipped and the bed was very comfy Everything was very clean I also liked the personal from breakfast,positive,4.15,8.3,8/18/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,4993869318805603387
hotel_217854,hotel,New Linden Hotel,New Linden Hotel,I like the breakfast and the family room was enough,I like the breakfast and the family room was enough,positive,5.0,10.0,3/20/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,8570078609840466516
hotel_390829,hotel,Aloft London Excel,Aloft London Excel,The best among all the hotels around London Excel and the closest to it,The best among all the hotels around London Excel and the closest to it,positive,4.8,9.6,4/16/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,176348374665349021
hotel_36089,hotel,Marlin Waterloo,Marlin Waterloo,no clothes drier bed is very comfortable room space is huge no clothes drier,bed is very comfortable room space is huge no clothes drier,positive,4.8,9.6,8/2/2017,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,2316056258516466400
hotel_288874,hotel,Petit Palace Boqueria Garden,Petit Palace Boqueria Garden,Great place in perfect location to enjoy Barcelona Staff extremely friendly and very helpful from manager to house keeping,Great place in perfect location to enjoy Barcelona Staff extremely friendly and very helpful from manager to house keeping,positive,5.0,10.0,7/17/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,15234219023707068573
hotel_422648,hotel,citizenM Amsterdam,citizenM Amsterdam,Ipad battery life was poor Free films were great,Free films were great,positive,4.15,8.3,11/14/2015,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,14500292289328932033
hotel_399789,hotel,Sixtytwo Hotel,Sixtytwo Hotel,Lobby smelled like a toilette and noise from the street was somewhat disturbing during the early morning Location was good Room design was good Breakfast had nice options Staff were pleasant but night manager was not helpful when I had a request,Lobby smelled like a toilette and noise from the street was somewhat disturbing during the early morning Location was good Room design was good Breakfast had nice options Staff were pleasant but night manager was not helpful when I had a request,neutral,3.55,7.1,7/8/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,both fields substantive + score 5.5-7.5 + balanced field lengths,17080275290398240300
hotel_13657,hotel,Novotel London West,Novotel London West,The breakfast was a little expensive so we passed We booked as we were going to the Eventim Apollo and the location is perfect just a five minute walk The bed was really comfortable and the bar staff were very friendly Great facilities and a great overnight stay It was a shame we were not staying longer,We booked as we were going to the Eventim Apollo and the location is perfect just a five minute walk The bed was really comfortable and the bar staff were very friendly Great facilities and a great overnight stay It was a shame we were not staying longer,positive,5.0,10.0,10/31/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,12978516877026426485
hotel_51026,hotel,Hotel Indigo London Tower Hill,Hotel Indigo London Tower Hill,Loved the hotel Excellent location near to the City Great friendly service Perfect for the business traveller or for some sightseeing Very clean rooms Plenty of bath amenities that are replaced in due course Rooms are supplied with slippers and bathrobes,Excellent location near to the City Great friendly service Perfect for the business traveller or for some sightseeing Very clean rooms Plenty of bath amenities that are replaced in due course Rooms are supplied with slippers and bathrobes,positive,5.0,10.0,9/26/2015,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,16638955223203588156
hotel_365977,hotel,BEST WESTERN PLUS Amedia Wien,BEST WESTERN PLUS Amedia Wien,There was a bus stop right outside the hotel With the Vienna transit pass and by transferring from bus to metro or tram we could easily get anywhere we wanted to go The breakfast was great if on the expensive side,There was a bus stop right outside the hotel With the Vienna transit pass and by transferring from bus to metro or tram we could easily get anywhere we wanted to go The breakfast was great if on the expensive side,positive,4.6,9.2,8/30/2015,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,10893256303666564493
hotel_421970,hotel,citizenM Amsterdam,citizenM Amsterdam,Tiny room means sleeping only Nowhere to open a suitcase except on the bed Felt more like a dorm room than a hotel The lobby and common areas bar and food area were so interesting and inviting,The lobby and common areas bar and food area were so interesting and inviting,positive,4.15,8.3,3/22/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,17983581133565253812
hotel_260332,hotel,Thistle Hyde Park,Thistle Hyde Park,Bar staff had an attitude problem He was doing us the favour not the other way round No help with luggage on arrival or leaving Front Desk staff efficient and friendly Car Park expensive at UKP 24 day but this is probably average for London Lovely room overlooking Hyde Park,Front Desk staff efficient and friendly Car Park expensive at UKP 24 day but this is probably average for London Lovely room overlooking Hyde Park,positive,4.15,8.3,6/28/2017,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,1173971904369402897
hotel_231961,hotel,Hotel Cafe Royal,Hotel Cafe Royal,Lighting controls were overly complex Very minor issue though compared to the positives The hotel is in a great location the staff are friendly and helpful The bedroom and bathroom were excellent with all the facilities you need,The hotel is in a great location the staff are friendly and helpful The bedroom and bathroom were excellent with all the facilities you need,positive,4.6,9.2,5/9/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,9083018015399388504
hotel_91150,hotel,InterContinental Paris Le Grand,InterContinental Paris Le Grand,non your staff is very helpful and professional the room size is perfect and the you have a very good location,your staff is very helpful and professional the room size is perfect and the you have a very good location,positive,4.8,9.6,11/2/2015,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,92957841233176559
hotel_512720,hotel,Holiday Inn London Kensington,Holiday Inn London Kensington,The room was quite compact small Difficult to move around I was asked to pay for an extra day as I booked and canceled another booking with booking com I felt ripped off The location was nearby Public Transport They were keen in keeping the room tidy,The room was quite compact small Difficult to move around I was asked to pay for an extra day as I booked and canceled another booking with booking com I felt ripped off,negative,2.5,5.0,6/21/2017,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Negative_Review + Reviewer_Score <= 5.0,13841897914744965981
hotel_381677,hotel,Eurostars Grand Marina Hotel GL,Eurostars Grand Marina Hotel GL,Coffee tea making could improve with more tea coffee bags and liquid milk Servicing of room was twice very late 5pm and on one occasion only toilet done bed not made Only prices of everything up to 5 star rating Bed comfortable Good size room,Bed comfortable Good size room,positive,4.15,8.3,3/14/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,12446616836289261402
hotel_105538,hotel,Mercure Paris Terminus Nord,Mercure Paris Terminus Nord,Spacious room across the road from Gare du Nord,Spacious room across the road from Gare du Nord,positive,5.0,10.0,4/14/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,5563429928607448411
hotel_185168,hotel,Elys es R gencia,Elys es R gencia,Nothing This hotel really exceeded my expectations The hotel was very charming both the public spaces and the room The room was a very good size I loved the decor the bathroom was very nice and good quality bathroom amenities The location was excellent The staff were friendly and helpful,The hotel was very charming both the public spaces and the room The room was a very good size I loved the decor the bathroom was very nice and good quality bathroom amenities The location was excellent The staff were friendly and helpful,positive,5.0,10.0,4/12/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,340245249229355132
hotel_495507,hotel,Best Western Hotel Major,Best Western Hotel Major,Great breakfast normal location good stuff,Great breakfast normal location good stuff,positive,4.8,9.6,10/17/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,17427672747908563157
hotel_228592,hotel,The Piccadilly London West End,The Piccadilly London West End,all was very good Everything was fantastic bed room was clean and very nice staff was extremely helpfull a lot off compliments from hotel,Everything was fantastic bed room was clean and very nice staff was extremely helpfull a lot off compliments from hotel,positive,5.0,10.0,3/21/2017,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,12915635672677048603
hotel_373263,hotel,Catalonia Magdalenes,Catalonia Magdalenes,Excellent location Friendly staff Comfortable rooms Rooftop pool and bar is lovely and offers free snacks,Excellent location Friendly staff Comfortable rooms Rooftop pool and bar is lovely and offers free snacks,positive,4.8,9.6,8/14/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,15892953038227859927
hotel_404949,hotel,Glam Milano,Glam Milano,It was our first time in Milan but we have been earlier about eight times in all Italy but it was the best accomodation what ever had in this country Everything was really professional extraordinary and perfect The half board had a really good quality and service Definitely we ll come back to Milan and to this decision this hotel is one of the reason,It was our first time in Milan but we have been earlier about eight times in all Italy but it was the best accomodation what ever had in this country Everything was really professional extraordinary and perfect The half board had a really good quality and service Definitely we ll come back to Milan and to this decision this hotel is one of the reason,positive,5.0,10.0,11/8/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,5933892643406834612
hotel_113888,hotel,Hilton London Metropole,Hilton London Metropole,Good size room comfy bed,Good size room comfy bed,positive,4.6,9.2,6/7/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,4822477502001065196
hotel_192017,hotel,Grange Tower Bridge Hotel,Grange Tower Bridge Hotel,When busy the lifts weren t great had to use the stairs a few times as lift kept going past our floor even when I ve been pressing the button Room was very clean and comfy staff were great spa and pool was second to none,Room was very clean and comfy staff were great spa and pool was second to none,positive,4.4,8.8,2/21/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,13735035728744970962
hotel_275094,hotel,Novotel Wien City,Novotel Wien City,the location was great 200m from metro station,the location was great 200m from metro station,positive,5.0,10.0,3/29/2017,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,13815997425163974367
hotel_465917,hotel,Amba Hotel Charing Cross,Amba Hotel Charing Cross,Fantastic location for any tourist in London excellent staff who really went above and beyond The rooms were very comfortable I would definitely stay here again,Fantastic location for any tourist in London excellent staff who really went above and beyond The rooms were very comfortable I would definitely stay here again,positive,5.0,10.0,3/13/2017,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,10433215584801037853
hotel_203926,hotel,Threadneedles Autograph Collection,Threadneedles Autograph Collection,Small room Not enough room to walk past TV cupboard Breakfast too expensive The building and location Quiet room allocated as requested Attentive service,The building and location Quiet room allocated as requested Attentive service,positive,4.15,8.3,11/28/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,10312872997941993099
hotel_504668,hotel,Park Plaza Westminster Bridge London,Park Plaza Westminster Bridge London,Bed was a little hard and gave me back pain I am only 23 Receptionist failed to tell us they hold an extra charge of 50 on your card which led me to a little panic when I checked my bank I would also be careful of the mini fridges as you get automatically charged when something is moved This is a little annoying as I bought a couple of drinks I planned to put in there but couldn t Hotel and room was beautiful breakfast was lovely,Hotel and room was beautiful breakfast was lovely,positive,4.6,9.2,11/28/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,6258718865875824589
hotel_138198,hotel,South Place Hotel,South Place Hotel,Nothing bad to point out at all Perfect hotel for a treat The bed was heavenly and the breakfast was also superb,Perfect hotel for a treat The bed was heavenly and the breakfast was also superb,positive,5.0,10.0,11/11/2015,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,10736269881438656080
hotel_94138,hotel,The Montcalm Marble Arch,The Montcalm Marble Arch,Room was very tight with less than a foot between end of bed and wall Concierge was very helpful nothing was too much to ask Room was clean,Room was very tight with less than a foot between end of bed and wall Concierge was very helpful nothing was too much to ask Room was clean,neutral,3.35,6.7,10/3/2015,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,both fields substantive + score 5.5-7.5 + balanced field lengths,1484484154854446521
hotel_64181,hotel,Britannia International Hotel Canary Wharf,Britannia International Hotel Canary Wharf,I honestly find no fault For London an expensive place we find the Britannia good value clean good room food fine public transport nearby good Used this hotel lots of times and keep coming back Reception efficient,clean good room food fine public transport nearby good Used this hotel lots of times and keep coming back Reception efficient,positive,4.6,9.2,5/18/2017,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,1398061714518239570
hotel_61680,hotel,The Bloomsbury Hotel,The Bloomsbury Hotel,Small rooms even by London standards although they are beautifully decorated The Superior one we had this time did actually allow two of us to move about at one time so marginally better than the standard room we had on our previous visit Location decor and comfort are all very good This is undoubtedly a pleasant hotel in a beautiful building and the location in Great Russell Street makes it convenient for a number of activities Walkable to theatres museums and tourist sights and near several bus routes,Location decor and comfort are all very good This is undoubtedly a pleasant hotel in a beautiful building and the location in Great Russell Street makes it convenient for a number of activities Walkable to theatres museums and tourist sights and near several bus routes,positive,4.4,8.8,4/21/2017,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,12411856021614543240
hotel_251065,hotel,The Belgrave Hotel,The Belgrave Hotel,There wasn t a single thing I disliked Great service Gave me an early checkin which saved my life after a long haul flight Room was so modern and clean and 5 minutes walk from Victoria station,Great service Gave me an early checkin which saved my life after a long haul flight Room was so modern and clean and 5 minutes walk from Victoria station,positive,5.0,10.0,8/3/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,4476381534373046861
hotel_147558,hotel,Shangri La Hotel at The Shard London,Shangri La Hotel at The Shard London,Booking com and staff at hotel did not promote the swimming pool and gym as part of my entiltilmement only found out by accident Met his standards as expected for a five star accommodation,Met his standards as expected for a five star accommodation,positive,5.0,10.0,4/14/2017,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,11306647588618748504
hotel_226527,hotel,Clayton Hotel Chiswick,Clayton Hotel Chiswick,Everything will always stay at this hotel whenever we are in London,Everything will always stay at this hotel whenever we are in London,positive,5.0,10.0,7/13/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,16467371869660630737
hotel_243645,hotel,Park Grand London Hyde Park,Park Grand London Hyde Park,Breakfast was poor value Good very clean hotel in great central London location,Good very clean hotel in great central London location,positive,4.15,8.3,7/16/2017,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,4841855820769824309
hotel_28290,hotel,Amp re,Amp re,The hotel was lovely and very clean,The hotel was lovely and very clean,positive,5.0,10.0,4/19/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,15898079907330368310
hotel_282715,hotel,Hotel Barcelona Center,Hotel Barcelona Center,The bed Martrass was hard and very uncomfortable All was excellent except the bed,All was excellent except the bed,positive,4.15,8.3,1/16/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,1820864550979474733
hotel_167947,hotel,Strand Palace Hotel,Strand Palace Hotel,Room close to staff elevator could hear noises Comfortable room bathroom clean,Comfortable room bathroom clean,positive,5.0,10.0,1/26/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,10329217071210106369
hotel_274840,hotel,Urban Lodge Hotel,Urban Lodge Hotel,Nothing as such The staff was very kind and polite With their help we could manage Anne Frank s House too,The staff was very kind and polite With their help we could manage Anne Frank s House too,positive,5.0,10.0,5/12/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,2802691804418414733
hotel_184097,hotel,St James Court A Taj Hotel London,St James Court A Taj Hotel London,Very old style and limited comfort in the bed room Excellent location for reasonible price,Very old style and limited comfort in the bed room Excellent location for reasonible price,neutral,3.15,6.3,3/11/2017,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,both fields substantive + score 5.5-7.5 + balanced field lengths,6525147258006875409
hotel_222623,hotel,DoubleTree by Hilton London Islington,DoubleTree by Hilton London Islington,Not a bad experience as such but you can t keep breakfast hot in a self serve buffet same in every hotel it does spoil it somewhat Very comfortable bed and although we faced the road we barely heard the traffic but we cant say the same for the paper thin walls We heard more noise loud and raised voices at 3 30am in the morning,Not a bad experience as such but you can t keep breakfast hot in a self serve buffet same in every hotel it does spoil it somewhat Very comfortable bed and although we faced the road we barely heard the traffic but we cant say the same for the paper thin walls We heard more noise loud and raised voices at 3 30am in the morning,neutral,3.75,7.5,1/31/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,both fields substantive + score 5.5-7.5 + balanced field lengths,17387962852734375450
hotel_202017,hotel,Villa Beaumarchais,Villa Beaumarchais,might come across a bit dated and old fashioned furniture some rooms seem a bit run down very quiet great Location hidden and not overrun personal staff nice breakfast buffet,very quiet great Location hidden and not overrun personal staff nice breakfast buffet,positive,4.6,9.2,4/5/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,3920613763758075017
hotel_198797,hotel,Radisson Blu Edwardian New Providence Wharf,Radisson Blu Edwardian New Providence Wharf,Excellent Hotel Excellent staff extremley friends warm welcome from start to finish,Excellent Hotel Excellent staff extremley friends warm welcome from start to finish,positive,5.0,10.0,6/1/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,13652263207357468719
hotel_196228,hotel,The Premier Notting Hill,The Premier Notting Hill,Breakfast was too highly priced Great service fantastic looking hotel amazing room looked fantastic and only a few mins walk to tube station,Great service fantastic looking hotel amazing room looked fantastic and only a few mins walk to tube station,positive,5.0,10.0,9/1/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,13563302055037637320
hotel_513170,hotel,Holiday Inn London Kensington,Holiday Inn London Kensington,Having to pay a 50 deposit or the reception staff would not allow you to check in Even though you have paid for the room Rooms extremely small Location Spa and spa staff excellent,Having to pay a 50 deposit or the reception staff would not allow you to check in Even though you have paid for the room Rooms extremely small,negative,2.5,5.0,10/10/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Negative_Review + Reviewer_Score <= 5.0,17343871041157017611
hotel_167372,hotel,Strand Palace Hotel,Strand Palace Hotel,Staff attention to detail and overall location,Staff attention to detail and overall location,positive,4.4,8.8,5/13/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,7355585644488472455
hotel_352862,hotel,The Ring Vienna s Casual Luxury Hotel,The Ring Vienna s Casual Luxury Hotel,The restaurant could be better The breakfast would be better in a buffet formula The rooms was great with a seperate dressing The rooms were also very quiet Very good location near the center and the subway,The rooms was great with a seperate dressing The rooms were also very quiet Very good location near the center and the subway,positive,4.15,8.3,4/30/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,4792760708104669204
